Date,Precip_mm,ET_mm,Q_cfs_09085000,Q_cfs_09081000,Q_cfs_09076300,Q_cfs_09073400,Q_cfs_09073300,Q_csf_09072550,SWE_mm,SnowDepth_mm,Temp_C
8/6/2011,164.9968106,1668.345503,1340,941,162,74.6,49.1,0.02,0,0,12.1
8/7/2011,0,1803.097111,1300,901,166,69.5,46.6,0.02,0,0,11.8
8/8/2011,0,1676.499433,1230,849,213,66.6,45.5,0.02,0,0,11.3
8/9/2011,0,1777.559707,1120,769,254,63.8,42.6,0.02,0,0,12.1
8/10/2011,44.84115813,1699.409246,1070,740,222,61.2,40.7,0.02,0,0,11.8
8/11/2011,150.7548026,1794.650746,1020,714,207,59.8,39.7,0.02,0,0,11.3
8/12/2011,0,1621.772685,983,684,189,58.9,38.8,0.02,0,0,11.6
8/13/2011,0,1567.590459,920,629,171,56.1,37.1,0.02,0,0,13.4
8/14/2011,785.311356,1292.771938,950,622,171,56,36.6,0.02,0,0,10.5
8/15/2011,603.1809675,1272.989552,999,613,192,60.4,37.8,0.02,0,0,11
8/16/2011,61.25566094,1413.774008,896,582,230,55.4,35.5,0.01,0,0,12.3
8/17/2011,0,1602.307264,861,565,284,52.9,34.3,0.01,0,0,13.2
8/18/2011,0,1616.334154,836,550,314,51.4,33.8,0.01,0,0,13.1
8/19/2011,216.5999626,1504.904997,835,549,283,51.1,32.8,0.01,0,0,11.6
8/20/2011,34.02093002,1309.306707,834,567,285,52.1,32.7,0.01,0,0,10.9
8/21/2011,105.6402012,1318.432026,836,555,350,49.4,30.9,0.01,0,0,11.9
8/22/2011,168.8926266,1372.785911,838,557,405,48.8,30.8,0.01,0,0,11.9
8/23/2011,0,1395.009934,818,539,411,45,25.9,0.01,0,0,12.9
8/24/2011,123.5564216,1442.219592,793,514,423,46,29.1,0.01,0,0,11.6
8/25/2011,343.7001246,1497.570891,792,531,375,47.7,30.9,0.01,0,0,11.9
8/26/2011,813.668639,1193.480916,802,537,395,47.1,29.6,0.01,0,0,11.8
8/27/2011,517.4143486,1219.046681,845,571,439,51.1,29.9,0.01,0,0,11.4
8/28/2011,127.7849215,1140.995399,839,554,406,47,29.2,0.01,0,0,12
8/29/2011,1586.082593,1159.42912,842,563,496,51.9,33.3,0.01,0,0,10.5
8/30/2011,175.4503106,1307.860831,852,561,574,48.8,29.6,0.01,0,0,10.8
8/31/2011,270.7695023,1586.074381,806,528,596,46.1,28.2,0.01,0,0,10.6
9/1/2011,59.44770941,1719.401011,805,526,537,45.3,27.8,0.01,0,0,11.7
9/2/2011,301.883148,1599.495317,794,534,554,43.9,26.9,0.01,0,0,11
9/3/2011,9.572501522,1420.995865,837,571,611,43.1,26.4,0.01,0,0,10
9/4/2011,0,1349.591684,820,565,737,41.1,25.2,0.01,0,0,9.6
9/5/2011,0.091091768,1425.495235,814,563,988,40,24.5,0.01,0,0,10.9
9/6/2011,2955.399458,640.7657212,832,589,1170,42,25.3,0.01,0,0,7.1
9/7/2011,1365.836968,884.6366803,978,671,1150,45.7,26.2,0.01,0,0,6.8
9/8/2011,797.1570169,1098.905939,950,652,1160,44.2,26.7,0.01,0,0,6.7
9/9/2011,208.0229774,1120.688359,929,643,1160,42.7,25.2,0.01,0,0,6.4
9/10/2011,0,1141.411278,926,637,1100,40.5,23.9,0.01,0,0,6
9/11/2011,50.19321088,1143.146792,916,629,1010,40.1,23.7,0.01,0,0,7.4
9/12/2011,28.77668834,1108.451236,897,621,982,40,23.6,0.01,0,0,6
9/13/2011,0.88606417,993.0797024,896,609,916,40.1,23.4,0.01,0,0,6.2
9/14/2011,1375.555517,992.5547758,898,616,884,40,23.2,0.01,0,0,5.5
9/15/2011,2446.393615,719.7811207,968,657,837,44.5,26.4,0.01,0,0,3.8
9/16/2011,351.8915328,863.8912092,1040,667,804,51.8,36.5,0.01,0,0,5
9/17/2011,1962.322113,782.4102348,1050,676,786,56,41.4,0.01,0,0,3
9/18/2011,11.144521,917.8076982,1080,685,759,58.3,45.3,0.01,0,0,4.3
9/19/2011,0,1086.127424,1040,669,726,60.6,48.9,0.01,0,0,5.7
9/20/2011,123.1388875,1209.282093,1020,678,697,59.1,47.4,0.01,0,0,6.1
9/21/2011,16.76966428,1138.110336,1030,685,623,57.7,46.7,0.01,0,0,5.9
9/22/2011,0,1055.263942,1020,667,583,49.2,36,0.01,0,0,5.7
9/23/2011,0,1075.530785,993,641,542,46.8,34.6,2.42,0,0,7.5
9/24/2011,37.71144988,1050.579544,961,600,498,41.4,27.4,4.01,0,0,9.1
9/25/2011,2.186453795,1138.145138,943,583,529,39.3,25.6,2.93,0,0,8.8
9/26/2011,0,1189.435558,921,566,643,38.2,25,2.9,0,0,7.6
9/27/2011,0,1091.076413,904,557,525,39,27,2.87,0,0,8.2
9/28/2011,0,1122.760816,895,546,478,41.7,31.1,2.88,0,0,8.6
9/29/2011,88.64621539,1083.417088,894,536,432,41,29.9,0.01,0,0,8.8
9/30/2011,133.5585679,1206.560972,881,521,410,40,28.5,0.01,0,0,8.1
10/1/2011,323.6253029,1110.915156,874,512,422,39.3,26.7,0.01,0,0,8.4
10/2/2011,40.50873829,1114.889025,891,504,395,33.8,18,0.01,0,0,6.9
10/3/2011,5.996627922,871.6260022,879,492,374,31.6,16.5,0.01,0,0,7.3
10/4/2011,2225.924161,912.9523728,890,492,357,32.4,17.2,0.01,0,0,5.2
10/5/2011,532.8556372,804.4575846,937,513,343,37.1,19.4,0.01,0,0,3.5
10/6/2011,7008.097951,535.9452306,1030,574,328,40.3,21.9,0.01,5,8,-1.6
10/7/2011,431.7829347,580.0249681,1040,581,378,37.6,19.2,0.01,36,20,-3.1
10/8/2011,562.7372518,498.3666182,981,584,332,36.6,18.9,0.01,28,20,-3
10/9/2011,93.4018765,453.2494357,958,579,304,35.2,18.1,0.01,28,18,-2.3
10/10/2011,11.70441727,660.3391432,935,571,288,34.9,17.7,0.01,28,15,0.6
10/11/2011,350.4932343,606.0634367,926,570,273,35.3,17.8,0.01,23,8,1.5
10/12/2011,120.8370866,750.9878422,920,548,258,34.8,17.4,0.01,28,5,2
10/13/2011,59.56784268,904.4797198,867,492,236,34.3,17.1,0.01,18,5,2.6
10/14/2011,0.081959562,970.4892217,827,447,230,34.3,16.7,0.01,0,0,4
10/15/2011,0,1073.147501,771,383,266,33.9,16,0.01,0,0,5.9
10/16/2011,0,1152.932061,727,355,273,33.4,15.8,0.01,0,0,7.7
10/17/2011,968.5216068,648.4007,728,366,233,34.9,16.8,0.01,0,0,1
10/18/2011,102.7163071,588.6275242,733,362,210,33.5,16,0.01,0,0,-0.4
10/19/2011,0,717.845484,722,353,199,32.3,15.6,0.01,0,0,3
10/20/2011,0,785.0781474,706,347,188,33,15.8,0.01,0,0,2.2
10/21/2011,0,772.6864162,699,346,181,32.3,15.1,0.01,0,0,2.3
10/22/2011,0,751.4800213,699,343,206,31.5,14.7,0.01,0,0,2
10/23/2011,0,704.44364,684,337,334,30.6,14.2,0.01,0,0,2.9
10/24/2011,13.2778798,965.934916,682,338,256,30.2,13.9,0.01,3,3,5.2
10/25/2011,3731.93913,795.1533045,693,353,223,31.1,14.2,0.01,5,3,2.3
10/26/2011,5802.877304,261.3844364,836,415,199,33.4,15.5,0.01,20,10,-2.1
10/27/2011,76.59340436,340.0823664,759,375,201,31.6,14.3,0.01,33,20,-6.1
10/28/2011,0,377.7477991,721,364,185,28,12.5,0.01,30,20,-5.9
10/29/2011,32.14870894,549.5306187,702,369,168,29.9,14.8,0.01,30,15,-3.5
10/30/2011,0,504.8862174,713,379,190,31.4,14.3,0.01,33,15,-1.1
10/31/2011,31.76272885,552.3296017,699,377,175,30.6,13.4,0.01,33,15,0.2
11/1/2011,250.3228676,568.7930749,707,397,202,31.1,13.7,0.01,36,13,0.3
11/2/2011,3764.213073,241.4292635,752,435,267,32,14.2,0.01,41,20,-7.8
11/3/2011,16.26520449,453.7079438,701,398,286,27.5,13.4,0.01,41,23,-3.9
11/4/2011,178.8348382,590.610404,714,415,296,30.7,14.4,0.01,43,20,-0.4
11/5/2011,3712.590413,404.5756086,740,433,285,33,15.4,0,48,18,-3.5
11/6/2011,616.2789368,309.7026072,727,417,223,31.3,13.6,0,66,46,-7.9
11/7/2011,240.1552651,309.7509525,692,394,198,29.6,13.2,0,61,43,-8.5
11/8/2011,0.018784796,269.5939466,695,398,185,29.9,13.8,0,58,41,-10.2
11/9/2011,0,283.0648709,667,382,175,27.5,12.3,0,58,38,-10.5
11/10/2011,0,413.2763068,650,382,166,26.7,12.3,2.4,58,38,-7.5
11/11/2011,218.5778295,518.5561456,654,387,157,27.9,12.7,3.84,58,36,-2.9
11/12/2011,321.8143804,519.5336453,672,399,150,29.5,13.8,3.97,64,33,-3
11/13/2011,2122.027489,488.1890843,679,405,145,31,13.3,3.92,74,48,-3.4
11/14/2011,141.8100874,393.9507386,671,399,143,30.4,12.9,3.54,99,64,-4.6
11/15/2011,31.82781815,414.3289729,662,396,160,29.6,12.6,3.53,99,58,-3.5
11/16/2011,105.9415767,253.244923,647,391,174,29,12.1,3.72,99,58,-9.7
11/17/2011,0,437.3549155,622,380,165,28,11.6,3.68,94,61,-5.1
11/18/2011,2.101201246,519.5611187,647,394,160,28.5,12.5,3.7,91,56,-0.9
11/19/2011,789.1285561,412.7651967,645,394,154,28.6,12.4,3.95,94,51,-3.1
11/20/2011,775.2812195,380.956432,644,396,174,28.6,12.3,3.96,107,69,-3.2
11/21/2011,656.3523719,352.4499842,638,394,208,28.5,12,4.07,107,69,-3.2
11/22/2011,501.9813022,336.0912221,637,393,189,28.6,12.2,3.84,112,71,-5
11/23/2011,0,438.3575676,624,387,176,27.6,11.7,3.72,112,71,-3.4
11/24/2011,0,525.5447247,625,387,157,27.5,11.6,3.75,109,66,-1
11/25/2011,338.4479943,375.009408,636,392,145,28.3,12.3,3.74,109,64,-3.6
11/26/2011,0,282.5531761,609,369,142,25.4,10.8,3.75,109,74,-11.7
11/27/2011,0,353.2046394,558,349,137,23.9,10.1,3.77,109,71,-3.7
11/28/2011,9.880438513,417.8073394,600,381,134,27.8,11.7,3.92,109,66,-1.1
11/29/2011,10.09260182,313.553867,623,389,128,27.3,11.6,3.87,109,64,-2.9
11/30/2011,0.911052989,463.0698005,601,383,125,26.3,11,3.79,112,64,-1.4
12/1/2011,0,294.1009821,608,380,120,26.7,11.5,3.74,112,64,-4.4
12/2/2011,0,277.2753462,578,361,115,25.3,11,3.71,112,61,-6.6
12/3/2011,612.3650392,142.9614595,615,377,116,26.8,11.4,3.77,119,64,-8.4
12/4/2011,804.7528139,126.4131664,588,369,135,25.1,10.7,3.95,130,71,-13.2
12/5/2011,58.07451199,146.8284763,543,339,138,23.3,9.09,3.97,137,74,-17
12/6/2011,0,179.7352078,510,286,144,18.5,7.18,3.94,140,74,-16.2
12/7/2011,0,284.623167,544,322,127,25,8.34,3.9,145,71,-7.6
12/8/2011,0,235.0365357,593,360,121,25.8,10,3.88,145,71,-9.5
12/9/2011,0,227.456809,590,349,113,25.9,10.1,3.86,145,69,-8.5
12/10/2011,0,254.5331284,546,346,108,25.2,9.86,3.84,147,69,-7.6
12/11/2011,0,284.618155,546,343,104,25.2,9.83,3.83,152,69,-8.2
12/12/2011,0.030729985,319.2369146,546,351,102,25.2,9.8,3.81,155,69,-5.9
12/13/2011,180.2550049,230.4050248,580,362,102,25.5,9.92,3.8,160,66,-5.2
12/14/2011,3771.210951,166.5419622,586,352,101,25.6,9.97,3.81,170,84,-8
12/15/2011,0,187.6530134,555,334,99.9,24.1,9.5,3.8,175,91,-11.7
12/16/2011,35.48421366,218.8118909,532,312,97.8,21.2,8.23,3.76,175,89,-10.2
12/17/2011,61.41997165,343.8778124,535,314,96.7,21.5,9.72,3.71,175,86,-4.2
12/18/2011,103.2988,379.1524812,549,334,91.1,23.9,9.79,3.71,175,84,-3.2
12/19/2011,0,254.1808483,569,339,89.1,25.2,9.75,3.7,180,79,-4.2
12/20/2011,207.2949235,228.2497254,560,344,98.9,24.6,9.46,3.7,180,79,-8.7
12/21/2011,0,211.4799059,548,332,99.7,24,9.46,3.68,180,79,-9.5
12/22/2011,372.0100763,142.5310806,554,335,99.3,23.6,8.9,3.74,180,79,-13.6
12/23/2011,1.013762296,236.6119371,510,261,99.7,18.1,7.03,4.26,180,79,-12.5
12/24/2011,16.24715504,332.4802104,520,279,100,19.1,9.06,4.02,183,79,-6.1
12/25/2011,6.040517317,337.0394633,555,298,98.8,21.8,9.19,3.25,183,79,-4.7
12/26/2011,0,322.5745639,565,319,97.8,23.7,9.17,2.87,185,79,-5.8
12/27/2011,0,347.6304322,562,327,94.4,23.4,8.94,2.87,185,76,-5.8
12/28/2011,131.444895,390.2662728,546,317,92.8,23.2,8.9,3.25,185,76,-5.2
12/29/2011,349.395591,353.3159593,555,330,91.3,23.8,8.97,3.94,188,76,-1.1
12/30/2011,24.7155569,346.1008114,559,325,93.2,23.8,8.92,3.86,190,76,0
12/31/2011,199.5239525,388.469721,541,309,113,23,8.4,3.86,190,76,-7.6
1/1/2012,21.90024275,375.5860278,493,276,,19.5,7.57,3.85,190,76,-5.5
1/2/2012,3.669077449,331.9866125,517,305,,21.8,8.8,3.85,190,76,-3.3
1/3/2012,0,417.2436629,535,309,,23.2,8.75,3.87,190,76,-3.2
1/4/2012,0,342.302137,517,302,,21.8,8.54,3.88,190,76,-4
1/5/2012,7.251897907,367.8733977,521,298,,22,8.63,3.89,190,76,-1.9
1/6/2012,32.01011077,329.5089179,513,290,,22.3,8.65,3.92,190,76,-4.2
1/7/2012,1534.13984,275.6732775,516,294,,23.5,8.75,3.92,193,74,-5.6
1/8/2012,163.9453568,189.6745849,514,297,,23.2,8.67,3.91,211,102,-11.8
1/9/2012,0,298.9300193,475,269,,18.9,8.52,3.91,211,91,-6.2
1/10/2012,0,328.7281735,506,296,,20.3,8.74,3.91,211,91,-4.6
1/11/2012,286.1952563,178.9201148,516,304,,21.8,8.1,3.9,211,89,-11.5
1/12/2012,0,245.3086502,445,234,,15.4,5.95,3.9,213,94,-13.8
1/13/2012,0,319.4468303,466,253,,17.3,6.78,3.89,216,91,-10.8
1/14/2012,61.4248325,426.0996322,491,281,,20.2,8.31,3.88,216,89,-5.2
1/15/2012,0,487.7876638,517,297,,20.8,8.39,3.88,218,86,-3.9
1/16/2012,3459.988969,272.4077006,531,310,,22.6,8.38,3.89,221,89,-7.8
1/17/2012,39.5970403,199.2904858,466,273,,19.7,7.66,3.93,254,124,-13.5
1/18/2012,132.0955428,389.477319,472,276,,23,8.43,3.89,257,114,-5.9
1/19/2012,586.0511803,475.5963707,511,305,,23.1,8.39,3.91,259,109,-0.4
1/20/2012,417.909525,387.8589187,518,304,,22.9,8.21,3.89,262,104,-3.7
1/21/2012,4458.34335,431.3294449,499,293,,22.7,8.12,3.9,269,112,-4.5
1/22/2012,4545.029376,226.8988102,527,293,,22.1,7.73,3.91,323,140,-9.9
1/23/2012,125.8033051,331.5787242,480,280,,21.8,8.13,3.88,343,160,-7.5
1/24/2012,1156.334336,194.5914944,498,297,,23,8.65,3.87,348,165,-8.8
1/25/2012,0,330.9564833,474,291,,20.5,8.31,3.85,353,168,-8
1/26/2012,420.139475,362.3659073,471,288,,20.8,8.04,3.86,353,157,-5.7
1/27/2012,2449.893629,205.1469251,498,298,,22.6,8.2,3.86,366,165,-10.6
1/28/2012,34.76372168,288.6009431,434,240,,16.5,6.39,3.87,371,165,-12.8
1/29/2012,43.43599496,378.383162,452,256,,18.9,7.27,3.84,371,157,-5.8
1/30/2012,36.55215336,437.6727796,504,302,,22.2,8.58,3.83,371,152,-5.3
1/31/2012,3.775251171,372.0971195,483,260,,20.5,8.41,3.82,371,145,-7.8
2/1/2012,0.400054769,382.0189515,462,253,,19.7,8.3,3.8,371,142,-7
2/2/2012,155.1680535,354.9489789,470,272,,22.3,8.43,3.8,371,140,-6.3
2/3/2012,6.345059129,306.4415174,459,264,,22.3,8.2,3.8,373,140,-9.9
2/4/2012,0,302.893864,436,248,,20.9,7.1,3.79,373,140,-11.1
2/5/2012,0,284.8823877,431,254,,19.9,6.77,3.79,373,137,-9.9
2/6/2012,1215.879685,301.6344938,456,268,,22,7.45,3.78,373,135,-9.1
2/7/2012,16.82954105,298.4138834,463,269,,21.8,6.67,3.78,378,137,-11.5
2/8/2012,235.5011896,399.4949233,430,264,,21.6,6.57,3.77,378,135,-6.5
2/9/2012,1613.27525,285.2061969,473,281,,22.3,7.66,3.76,386,142,-7.8
2/10/2012,605.0733617,347.1431501,441,270,,22,7.49,3.77,394,150,-8
2/11/2012,103.3284433,393.0320631,447,275,,21.9,7.49,3.75,396,152,-5
2/12/2012,1637.814594,386.9990187,445,278,,21.9,7.31,3.75,399,147,-5.1
2/13/2012,3998.036619,299.587475,453,286,,22,7.23,3.74,417,165,-6.4
2/14/2012,1316.376445,390.4971044,448,277,,21.7,7.05,3.73,437,178,-6.9
2/15/2012,81.16565489,314.9856642,442,269,,21.3,6.89,3.73,447,188,-9.1
2/16/2012,0,349.7421256,439,265,,20.9,7.08,3.64,447,178,-9.5
2/17/2012,0,355.8282822,421,262,,20.7,6.72,3.57,447,170,-10.5
2/18/2012,13.61372029,372.3924096,427,260,,21.2,7,3.54,447,165,-9.3
2/19/2012,1092.456834,445.3425298,429,268,,20.8,6.81,3.52,447,160,-8
2/20/2012,374.6566416,304.4321669,442,275,,21,6.91,3.74,460,170,-12.9
2/21/2012,0.053387973,398.6556098,427,273,,21.4,7.16,4.01,465,168,-7.8
2/22/2012,640.0722916,453.7091144,435,274,,21.3,7.03,4.01,470,168,-3.1
2/23/2012,502.2098011,391.5963557,437,279,,21.2,6.72,4.01,475,168,-9.9
2/24/2012,896.6626133,419.9607788,403,245,,20.3,6.06,4.01,485,170,-11.4
2/25/2012,143.0564672,631.126516,416,283,,20.6,7.13,4.01,485,165,-3.8
2/26/2012,0,384.6954632,442,274,,20.6,6.5,4,485,163,-10.6
2/27/2012,7.363288906,562.9436409,405,272,,20.2,6.72,3.25,485,160,-3.2
2/28/2012,4259.641604,521.8759862,476,293,,21.8,7.15,2.69,488,157,-7.2
2/29/2012,0.038578189,651.9604853,430,291,,21.3,6.94,2.69,523,190,-7.6
3/1/2012,3847.248129,391.0460587,430,293,,21.5,7.02,2.43,528,183,-9.4
3/2/2012,1028.187691,287.2607051,414,287,,20.9,6.8,2.42,561,218,-14.7
3/3/2012,177.8549876,380.6332255,384,282,,18.8,6,2.42,561,206,-11.5
3/4/2012,0,528.5178566,424,290,,21.3,6.88,1.94,561,196,-5.5
3/5/2012,0,659.3260698,420,296,,21.1,6.8,1.5,564,190,-3.2
3/6/2012,1.344811723,851.4498756,449,304,,21.3,7.17,1.52,569,183,0.4
3/7/2012,21.63583638,551.7662908,457,306,,21.2,7.08,1.15,566,178,-4.8
3/8/2012,0,596.6357409,427,293,,20.9,6.52,0.12,566,175,-5.2
3/9/2012,44.64187643,660.7124248,431,284,,20.7,6.44,0.1,572,175,-2.8
3/10/2012,5.764155615,725.2460388,444,293,,21.3,6.92,0.1,572,173,-1.5
3/11/2012,0,687.7234467,477,306,,21.8,7.31,0.09,572,168,-1
3/12/2012,2.982056713,840.6813997,507,309,,21.9,7.45,0.07,572,163,-0.6
3/13/2012,55.35953836,908.7958298,518,313,,22.4,7.84,0.08,569,160,0.9
3/14/2012,0,942.0921291,526,312,,22.4,8.04,0.08,569,157,0.9
3/15/2012,0,881.1997939,522,310,,23.2,8.42,0.07,566,155,0.9
3/16/2012,0,953.1206482,540,317,,24.4,9.25,0.07,564,150,1.8
3/17/2012,1.678335023,999.9542763,558,317,,25,9.8,0.07,564,150,1.8
3/18/2012,1064.406944,863.9129371,569,315,,25.8,10.2,0.07,564,147,-3.3
3/19/2012,1049.36544,459.6419271,525,294,,24.1,8.74,0.07,574,157,-9.5
3/20/2012,159.013438,504.6678926,482,282,,23.5,8.57,0.07,577,155,-8.9
3/21/2012,293.5127261,648.7898279,473,280,,23,8.27,0.07,579,152,-3
3/22/2012,19.67765728,793.1442351,473,286,,23.9,8.53,0.07,587,147,0.4
3/23/2012,26.24387488,944.7939264,503,296,,25.7,9.9,0.07,587,145,3.4
3/24/2012,0,1001.552899,554,309,,28.3,12.2,0.07,587,140,3.7
3/25/2012,4.791138191,1133.322131,606,321,,30.8,14.6,0.07,582,137,5.3
3/26/2012,0,988.3780668,643,330,,33.1,16.5,0.05,577,135,3.1
3/27/2012,0,995.5281533,633,325,,32.3,15.9,0.05,574,135,1.7
3/28/2012,0,1079.261473,626,321,,32.7,16.7,0.05,561,130,2.8
3/29/2012,0,1009.737132,651,325,,33.5,17.6,0.05,554,127,2.7
3/30/2012,0,1082.632188,667,332,,35.1,18.8,0.05,536,122,3
3/31/2012,0,1220.840825,692,336,,36.5,20.8,0.05,536,117,5.6
4/1/2012,14.83840321,1254.870292,751,352,,41.6,25,0.05,526,112,5
4/2/2012,89.34220518,645.8235939,798,372,,44.3,25.9,0.05,516,109,-0.6
4/3/2012,101.1432855,680.8966888,722,350,,36.9,20.4,0.05,513,109,-1.4
4/4/2012,17.43732124,919.3217256,668,318,,34.7,19.1,0.05,511,107,1.3
4/5/2012,0.007822757,1105.570266,653,296,,36.1,20.5,0.05,500,102,3
4/6/2012,0,963.6033445,629,288,,36.3,21,0.05,493,97,0.5
4/7/2012,0,918.7764069,611,282,,35.4,20,0.06,490,97,-1
4/8/2012,0,1118.088488,615,285,,35.7,19.7,0.05,485,97,2
4/9/2012,0,1234.094903,629,282,,37.9,21.4,0.05,480,91,4.3
4/10/2012,0,1296.639754,670,284,,42.3,24.8,0.04,462,89,5.4
4/11/2012,47.78016248,1321.811246,704,270,,47.4,27.8,0.04,432,84,4.8
4/12/2012,437.8084019,757.2527929,768,280,,48.8,27.8,0.04,404,81,-1.4
4/13/2012,131.5184822,933.9189595,702,263,,43.6,24.3,0.04,396,81,-2.1
4/14/2012,3923.091254,903.2164936,627,245,,40.5,22.7,0.04,396,81,-3
4/15/2012,3919.833997,716.0706823,603,256,,37.8,20.4,0.04,414,94,-4.5
4/16/2012,342.3237792,737.0142407,568,245,,38,20.8,0.04,432,107,-4
4/17/2012,41.06320547,1079.237972,521,237,,36.9,19.8,0.04,434,109,-0.7
4/18/2012,143.550996,1219.534382,503,239,,38.8,21.2,0.04,432,99,2.2
4/19/2012,2037.791486,918.7313481,513,248,,42.5,23.4,0.04,432,97,0.7
4/20/2012,453.370624,1048.176151,491,236,,40.1,22.9,0.04,437,94,1.6
4/21/2012,0.114726939,1298.181119,492,229,,42.6,26.6,0.05,429,89,4.9
4/22/2012,41.87416919,1309.534575,556,248,,51.6,34.4,0.05,417,84,6.4
4/23/2012,0,1460.75236,661,270,,60,41.1,0.05,404,79,7.5
4/24/2012,0,1800.766593,766,299,,73.5,47.4,0.05,386,71,8.3
4/25/2012,0,1580.918026,843,316,,82,48.7,0.05,361,66,7.9
4/26/2012,1536.680658,1496.676695,908,351,,90.1,54.3,2.49,328,64,5.3
4/27/2012,1235.380994,851.0471062,1140,435,,109,63.1,3.8,318,61,1.1
4/28/2012,0,1078.610476,947,356,,78.2,48.5,3.79,323,64,-0.3
4/29/2012,0,1199.588141,795,321,,67.2,42,4.01,312,64,1
4/30/2012,0,1380.235418,705,297,,63.8,40.1,3.77,305,61,3.3
5/1/2012,32.64570097,1390.340171,690,316,,66.9,41.2,3.22,297,61,5.3
5/2/2012,3.681728689,1510.138358,686,336,,68.4,41.8,3.19,267,58,6.1
5/3/2012,0,1590.765084,689,322,,73.9,44.4,3.73,257,53,6.2
5/4/2012,0,1753.348609,771,350,,91.9,53,3.84,231,48,7.5
5/5/2012,6.642750301,1718.28422,955,408,,103,57.3,3.82,188,38,6.6
5/6/2012,38.81906442,1340.247936,1020,410,,99.9,55.3,3.84,160,33,4.7
5/7/2012,1112.770748,1071.816026,1020,403,,82.6,48.7,3.75,127,25,1.4
5/8/2012,16.47255363,1213.864385,922,377,,71,44.1,5.89,132,25,2.3
5/9/2012,0,1409.664057,859,364,,74.6,45.8,5.74,119,23,5.2
5/10/2012,0,1507.971327,932,383,,85.3,50.6,5.87,79,15,6.7
5/11/2012,350.5819341,1226.221423,1050,421,,86.1,52.1,5.54,30,5,4.6
5/12/2012,34.93668402,1227.56883,1040,429,,85.3,51.4,5.43,0,0,3.8
5/13/2012,0,1354.888255,1050,432,,80.5,48.9,5.32,0,0,3.9
5/14/2012,0,1497.913967,1010,410,,72.5,47.2,5.24,0,0,5.3
5/15/2012,0,1536.954159,1090,448,,85,53,5.19,0,0,8.1
5/16/2012,12.60183564,1707.552183,1230,482,,90.3,56.3,5.17,0,0,6.4
5/17/2012,16.4784356,1564.994544,1210,489,,87,55.4,5.3,0,0,7.2
5/18/2012,9.402322948,1816.783887,1280,512,,90.3,55.7,5.78,0,0,7
5/19/2012,1845.530605,1124.575496,1270,507,,87.2,54.8,5.5,0,0,2.8
5/20/2012,1.727614474,1418.035467,1150,482,,81.8,52,5.13,0,0,5.7
5/21/2012,0,1636.995123,1160,501,,88.2,54.6,5.34,0,0,8.5
5/22/2012,0,2090.432188,1380,632,,104,61.5,5.44,0,0,10.8
5/23/2012,2249.309307,1660.125103,1660,757,,111,63,5.48,0,0,5.9
5/24/2012,920.920828,1164.230302,1470,701,,106,63.1,5.57,0,0,2.9
5/25/2012,67.70565583,1829.579828,1250,591,,96.6,59.7,5.72,0,0,9
5/26/2012,5.385989742,1969.313704,1230,560,,100,59.6,5.11,0,0,7.9
5/27/2012,20.8986428,1167.955123,1300,589,,95.3,57,5.4,0,0,0.6
5/28/2012,0,1406.784083,1160,525,,81.6,52.9,5.93,0,0,3
5/29/2012,0,1584.258493,1150,518,,86,56.8,5.67,0,0,6.6
5/30/2012,0,1743.122865,1300,590,,100,66.6,5.75,0,0,7.7
5/31/2012,0.016824392,1597.323653,1420,644,,102,66.5,5.8,0,0,8.4
6/1/2012,0,1702.697992,1610,719,,106,66.3,5.82,0,0,9.8
6/2/2012,12.7896178,1745.37221,1870,815,,112,71.2,5.63,0,0,9.3
6/3/2012,0,1849.989735,1780,765,,104,67.6,5.59,0,0,10.5
6/4/2012,11.17278875,1851.492267,1690,762,,100,65.8,6.05,0,0,10.9
6/5/2012,0.006815633,1939.565967,1700,779,,97.5,64.6,5.9,0,0,11.6
6/6/2012,0,1818.876062,1760,796,,93.8,63.1,5.36,0,0,10.7
6/7/2012,0,1755.911269,1650,783,,88.3,61.2,4.93,0,0,10
6/8/2012,0,1977.868675,1530,744,,81.1,57.3,4.56,0,0,11.9
6/9/2012,0,2215.221007,1470,728,,73.7,52.3,4.53,0,0,12.8
6/10/2012,0,1510.991251,1400,696,,66.9,48.3,4.48,0,0,6.4
6/11/2012,0,1565.728234,1190,591,,59.1,42.9,4.46,0,0,6.6
6/12/2012,0,1723.475249,1070,543,,52.6,37.3,4.44,0,0,9.7
6/13/2012,0,1954.738204,1020,522,,50.2,35.3,4.42,0,0,11.2
6/14/2012,0,1937.826134,1000,515,,47.7,33.4,5.3,0,0,12
6/15/2012,0,1869.09988,970,489,,44.8,30.3,4.97,0,0,12.6
6/16/2012,0,1762.400993,939,477,,42.2,27.9,5,0,0,11.2
6/17/2012,0,2145.738797,909,465,,40.3,26.4,4.15,0,0,13
6/18/2012,0,2311.472804,900,468,,38.3,24.7,4.04,0,0,13.3
6/19/2012,0,2160.381862,849,451,,36.1,23.2,4.18,0,0,12.7
6/20/2012,0,1806.267419,804,429,,34.4,21.7,4.47,0,0,10.8
6/21/2012,0,1918.479716,755,417,,33.1,20.7,4.48,0,0,12.7
6/22/2012,0,2393.156771,754,433,,31.4,19.4,4.36,0,0,14.8
6/23/2012,1.517561826,2438.904646,736,414,,29.7,18,4.3,0,0,15.1
