Montana (PST) SNOTEL Site Elk Peak - NRCS National Water and Climate Center ,,,,,,,,,,
,,,,,,,,,,
Site Id,Date,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TOBS.I-2 (degC) ,TOBS.I-3 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) 
1106,8/4/2009,0,22.9,13.3,13.8,13.3,20.5,9.9,15,0
1106,8/5/2009,0,22.9,9.2,9.2,9.2,22.1,9,16,0
1106,8/6/2009,0,23.1,9.1,9.3,9.1,18.1,8.1,11.1,0
1106,8/7/2009,0,23.4,8,8,8,17.9,7.6,11,0
1106,8/8/2009,0,23.5,4.9,4.8,4.9,13.8,4.9,9.1,0
1106,8/9/2009,0,23.5,7.5,7.3,7.5,13.1,4.7,8.1,0
1106,8/10/2009,0,23.5,9.8,9.9,9.8,15.9,6.1,10.3,0
1106,8/11/2009,0,23.5,13,13.6,13,19,8.8,13.7,0
1106,8/12/2009,0,23.6,15.4,16.2,15.4,22.2,10.7,16.4,0
1106,8/13/2009,0,23.8,10.1,10.6,10.1,22.1,9.2,15.1,0
1106,8/14/2009,0,23.9,7.6,7.8,7.6,21.4,7.6,12.4,0
1106,8/15/2009,0,24,2.5,1.8,2.5,12,2.5,7.6,0
1106,8/16/2009,0,24.1,3.1,2.3,3.1,10,1.4,4.6,0
1106,8/17/2009,0,24.2,3.2,2.6,3.2,9.6,2.2,4.1,0
1106,8/18/2009,0,24.2,8.3,8.3,8.3,13.7,3,8.1,0
1106,8/19/2009,0,24.2,9.6,9.5,9.6,15.6,7.8,10.9,0
1106,8/20/2009,0,24.2,8.2,8.8,8.2,17,8.1,11.3,0
1106,8/21/2009,0,24.2,10.1,10.2,10.1,21.3,7.5,13.7,0
1106,8/22/2009,0,24.5,13.8,14.5,13.8,27,9.3,17.5,0
1106,8/23/2009,0,24.6,13.7,14.3,13.7,24.1,11.1,16.8,0
1106,8/24/2009,0,24.8,9.8,9.9,9.8,17.7,8.8,12.9,0
1106,8/25/2009,0,24.8,11.6,12,11.6,16.5,7.8,11.4,0
1106,8/26/2009,0,24.8,14.8,15.6,14.8,20.8,11.2,15.3,0
1106,8/27/2009,0,24.8,13.8,14.6,13.8,23.5,13.7,17.4,0
1106,8/28/2009,0,24.8,11.2,11.4,11.2,20.6,11.1,14.7,0
1106,8/29/2009,0,24.8,9.7,9.7,9.7,20.6,9.2,14.4,0
1106,8/30/2009,0,24.8,9.9,9.9,9.9,17.6,9,12.1,0
1106,8/31/2009,0,24.8,12.1,12.6,12.1,16.6,8.8,12.3,0
1106,9/1/2009,0,24.9,9.8,9.9,9.8,17.7,8,11.5,0
1106,9/2/2009,0,24.9,11.4,11.7,11.4,19.4,8.7,13.4,0
1106,9/3/2009,0,24.9,14.7,15.8,14.7,21.9,10.2,16.2,0
1106,9/4/2009,0,24.9,13.8,14.7,13.8,24.2,13.7,17.9,0
1106,9/5/2009,0,24.9,13.3,14,13.3,20.8,10.7,15.3,0
1106,9/6/2009,0,24.9,13.9,14.5,13.9,23.7,11.9,16.7,0
1106,9/7/2009,0,24.9,7.9,7.7,7.9,22.7,7.9,14.9,0
1106,9/8/2009,0,24.9,0.8,-0.2,0.8,12.4,0.8,7.2,0
1106,9/9/2009,0,25,9.2,9.2,9.2,11.7,0.7,6.3,0
1106,9/10/2009,0,25,11.6,12.2,11.6,17.4,8.8,12.2,0
1106,9/11/2009,0,25,5.6,5.6,5.6,16.2,5,11,0
1106,9/12/2009,0,25,5.7,5.3,5.7,16.2,4.9,9.1,0
1106,9/13/2009,0,25,4.7,4.4,4.7,13.8,3.9,8.2,0
1106,9/14/2009,0,25,8.9,8.7,8.9,12.6,3.3,7.3,0
1106,9/15/2009,0,25,13.3,14.2,13.3,20.4,8.9,14.2,0
1106,9/16/2009,0,25,11.6,11.9,11.6,20.3,11.6,15.1,0
1106,9/17/2009,0,25,14.5,15.5,14.5,21.6,10.9,15.9,0
1106,9/18/2009,0,25.1,11.2,11.6,11.2,23.6,10.3,16.9,0
1106,9/19/2009,0,25.1,14.3,15.1,14.3,21,11,15.3,0
1106,9/20/2009,0,25.1,8.7,8.7,8.7,22.9,8.2,15.8,0
1106,9/21/2009,0,25.1,-0.7,-2,-0.7,8.8,-0.7,3.7,0
1106,9/22/2009,0,25.1,5.8,5.4,5.8,9.4,-1.3,4.3,0
1106,9/23/2009,0,25.1,11.7,12.5,11.7,17.8,4.7,10.8,0
1106,9/24/2009,0,25.1,12.9,14,12.9,22.4,8.7,15,0
1106,9/25/2009,0,25.1,14,15.3,14,24.1,12.1,16.9,0
1106,9/26/2009,0,25.1,13,13.6,13,18.4,11.4,14.4,0
1106,9/27/2009,0,25.1,8.9,8.8,8.9,19,8.9,13.6,0
1106,9/28/2009,0,25.1,-0.3,-1.3,-0.3,9.7,-0.9,3.5,0
1106,9/29/2009,0,25.1,12.7,13.1,12.7,12.9,-1.8,5.3,0
1106,9/30/2009,0,25.3,3.5,2.9,3.5,18.9,3.5,13,0
1106,10/1/2009,0.4,0,-2.5,-3.9,-2.5,3.4,-2.7,-1.1,3
1106,10/2/2009,0.4,0,-3.1,-4.5,-3.1,-1.4,-3.7,-2.7,2
1106,10/3/2009,0.4,0,-0.5,-1.3,-0.5,6.5,-3.4,0.3,1
1106,10/4/2009,0,0,-2.8,-4.1,-2.8,3.9,-2.8,0.2,0
1106,10/5/2009,0.5,0.3,-3.9,-5.2,-3.9,-2.8,-3.9,-3.4,4
1106,10/6/2009,0.9,0.7,-5.1,-6.5,-5.1,-1.1,-5.7,-3.6,7
1106,10/7/2009,1,0.8,-0.5,-1.5,-0.5,3.7,-5.2,-0.2,8
1106,10/8/2009,1.2,1,-8.9,-10.4,-8.9,-0.5,-8.9,-4.8,10
1106,10/9/2009,1.3,1.1,-13.1,-14.5,-13.1,-0.4,-13.1,-6.4,10
1106,10/10/2009,1.2,1.1,-18,-18.9,-18,-9.9,-18.6,-14.8,9
1106,10/11/2009,1.3,1.2,-16.4,-17.8,-16.4,-10.9,-19.5,-15,8
1106,10/12/2009,1.4,1.3,-15.3,-16.6,-15.3,-11.5,-16.6,-14.5,8
1106,10/13/2009,1.5,1.3,-10.8,-12.4,-10.8,-5.7,-15.5,-11.4,8
1106,10/14/2009,1.6,1.4,2.1,1.1,2.1,3.8,-10.8,0.5,7
1106,10/15/2009,1.6,1.4,1.8,0.9,1.8,7,1.1,3.4,6
1106,10/16/2009,1.5,1.5,0.5,-0.4,0.5,5.6,0.4,2.1,6
1106,10/17/2009,1.1,1.6,7.3,7.1,7.3,8.6,0.4,4.6,5
1106,10/18/2009,0.7,1.6,9.9,10,9.9,15.1,7.1,10.6,2
1106,10/19/2009,0,1.6,2,1.1,2,10.2,2,7.2,0
1106,10/20/2009,0.5,2.4,-1.2,-2.4,-1.2,2,-1.6,0,3
1106,10/21/2009,0.5,2.4,-2.7,-3.5,-2.7,3.8,-3,-0.4,2
1106,10/22/2009,0.5,2.5,1.4,0.3,1.4,3.9,-3.2,0.5,2
1106,10/23/2009,0.5,2.5,-1.3,-2.4,-1.3,3.7,-1.4,0.9,2
1106,10/24/2009,0.8,2.7,1.5,0.4,1.5,3.6,-2,0.8,3
1106,10/25/2009,0.9,2.8,-4.3,-5.7,-4.3,1.5,-4.3,-1.2,4
1106,10/26/2009,0.9,2.8,-0.8,-1.9,-0.8,-0.7,-5,-3.2,4
1106,10/27/2009,1,2.8,-2.7,-4.2,-2.7,4.9,-2.7,1.5,5
1106,10/28/2009,2,2.8,-5.8,-7.3,-5.8,-2.7,-5.9,-5.2,8
1106,10/29/2009,2,2.8,-8.2,-9.6,-8.2,-4.2,-10,-7.1,8
1106,10/30/2009,2.3,3,-2.2,-3.6,-2.2,-2.2,-10.7,-6.6,10
1106,10/31/2009,4.2,3,2.4,1.6,2.4,3.1,-2.4,1.2,19
1106,11/1/2009,4.2,3,0.9,0,0.9,7.2,0.9,4,18
1106,11/2/2009,4.1,3,-6.1,-7.1,-6.1,2.2,-6.1,-1.3,17
1106,11/3/2009,4.1,3,-0.3,-1.3,-0.3,3.9,-6.6,-1,17
1106,11/4/2009,4,3,1.6,0.8,1.6,1.8,-2.1,-0.6,17
1106,11/5/2009,4.1,3.1,8.8,8.8,8.8,9.6,1.6,6.4,16
1106,11/6/2009,4.1,3.1,7.7,7.6,7.7,12.1,7.4,9,16
1106,11/7/2009,4.1,3.1,-1.5,-2.7,-1.5,7.9,-1.8,2.3,16
1106,11/8/2009,4.1,3.1,-2.3,-3.5,-2.3,1.4,-3.2,-1.3,16
1106,11/9/2009,4,3.1,-3.2,-4.3,-3.2,-0.2,-3.4,-2,16
1106,11/10/2009,4,3.1,1.9,1.1,1.9,3.4,-3.5,0.2,16
1106,11/11/2009,4,3.1,0.5,-0.3,0.5,4.7,-0.7,2.1,16
1106,11/12/2009,4.4,3.5,-2.2,-3.3,-2.2,1.9,-2.2,0.3,18
1106,11/13/2009,4.8,3.9,-9.8,-11.6,-9.8,-2.2,-10,-5.9,23
1106,11/14/2009,4.9,3.9,-8.3,-9.8,-8.3,-6.8,-11.3,-8.8,22
1106,11/15/2009,4.9,3.9,-11.7,-13.1,-11.7,-5.3,-11.7,-8.3,21
1106,11/16/2009,4.9,3.9,-1.3,-2.5,-1.3,-1.3,-12.5,-6,20
1106,11/17/2009,4.9,4,3.5,2.9,3.5,4.2,-1.5,1.7,20
1106,11/18/2009,4.9,4,5,4.6,5,8.3,0.5,4.9,19
1106,11/19/2009,4.9,4,-3.9,-5,-3.9,5.9,-5.9,0.2,19
1106,11/20/2009,4.9,4,1.8,1,1.8,2,-4,-0.3,19
1106,11/21/2009,4.9,4,1.9,1.1,1.9,4.6,-0.2,2.7,19
1106,11/22/2009,4.9,4,-8.9,-10.3,-8.9,2,-9,-5.1,19
1106,11/23/2009,4.9,4,-6.5,-8.1,-6.5,-5.8,-9.8,-7.1,19
1106,11/24/2009,5,4,-5.2,-6.5,-5.2,-3.9,-7.1,-6.1,19
1106,11/25/2009,5.3,4.1,-2.5,-3.9,-2.5,-0.4,-5.1,-2.3,20
1106,11/26/2009,5.3,4.1,2.5,1.8,2.5,3.7,-2.6,1.2,19
1106,11/27/2009,5.3,4.1,2.4,1.6,2.4,6.2,2.4,3.8,18
1106,11/28/2009,5.3,4.1,-3.8,-5.2,-3.8,3,-3.8,1,18
1106,11/29/2009,5.3,4.1,-5.5,-6.9,-5.5,-2.6,-8,-5,18
1106,11/30/2009,5.3,4.1,-2.2,-3.3,-2.2,-0.7,-5.7,-3.2,18
1106,12/1/2009,5.3,4.1,-6.5,-7.9,-6.5,3.2,-6.5,0.2,18
1106,12/2/2009,5.3,4.1,-14.1,-15.5,-14.1,-6.5,-14.7,-12.1,18
1106,12/3/2009,5.3,4.1,-16.5,-17.8,-16.5,-11.9,-17.4,-15,17
1106,12/4/2009,5.3,4.1,-8.5,-9.8,-8.5,-8.2,-18.1,-13.2,17
1106,12/5/2009,5.4,4.1,-11.9,-13.5,-11.9,-2.5,-11.9,-7.5,16
1106,12/6/2009,5.7,4.2,-20,-20.9,-20,-11.8,-20,-15.6,19
1106,12/7/2009,5.7,4.2,-27.2,-27.8,-27.2,-19.7,-28.1,-23.4,18
1106,12/8/2009,5.7,4.2,-29.7,-29.8,-29.7,-25.1,-31,-28.5,18
1106,12/9/2009,5.7,4.2,-24.7,-25.4,-24.7,-19.5,-31.3,-26.9,18
1106,12/10/2009,6,4.5,-20.1,-21.3,-20.1,-19.9,-24.9,-22.6,20
1106,12/11/2009,6,4.5,-13.6,-15.3,-13.6,-13.3,-20.9,-16.5,20
1106,12/12/2009,6,4.5,-6.6,-8.1,-6.6,-6.5,-14,-9,20
1106,12/13/2009,6,4.5,-10.6,-15.4,-10.6,-5.1,-21.3,-8.4,20
1106,12/14/2009,6.1,4.5,-12.1,-13.6,-12.1,-4.9,-12.3,-7.7,19
1106,12/15/2009,6.2,4.5,-7.1,-8.7,-7.1,-7.1,-13.3,-10.1,21
1106,12/16/2009,6.6,4.5,-1.5,-2.7,-1.5,-1.4,-7.5,-3.9,22
1106,12/17/2009,6.5,4.6,-1.7,-2.9,-1.7,0.3,-2,-1.1,21
1106,12/18/2009,6.5,4.6,-5.5,-6.7,-5.5,-1.4,-7.2,-3.2,21
1106,12/19/2009,6.6,4.6,-2.6,-3.7,-2.6,-2.2,-7.1,-4.2,21
1106,12/20/2009,6.6,4.7,-1.3,-2.5,-1.3,-0.2,-3.8,-1.7,21
1106,12/21/2009,6.7,4.7,-1,-2.1,-1,2.1,-1.3,0.3,22
1106,12/22/2009,6.9,4.8,-2.4,-3.5,-2.4,0.3,-2.6,-1,22
1106,12/23/2009,6.9,4.8,-4.1,-5.5,-4.1,1.1,-4.7,-2.3,22
1106,12/24/2009,7.1,4.8,-14,-15.6,-14,-4.1,-15.6,-12.5,23
1106,12/25/2009,7.2,4.8,-9.9,-11.6,-9.9,-9.9,-14.4,-12.1,24
1106,12/26/2009,7.2,4.8,-10.8,-12.1,-10.8,-8.2,-11.8,-10.3,24
1106,12/27/2009,7.2,4.8,-7.9,-8.2,-7.9,-0.7,-11,-7.3,24
1106,12/28/2009,7.2,4.8,-5,-5.3,-5,1.9,-8.1,-4.6,23
1106,12/29/2009,7.2,4.8,-7.2,-8.4,-7.2,-2.4,-8,-5.1,23
1106,12/30/2009,7.2,4.8,-9.4,-10.5,-9.4,-4.5,-9.8,-7.3,23
1106,12/31/2009,7.4,4.9,-7.2,-8.8,-7.2,-5.7,-10.4,-8.1,24
1106,1/1/2010,7.4,4.9,-7,-8.4,-7,-5.7,-7.7,-7,24
1106,1/2/2010,7.7,5,-3.3,-4.8,-3.3,-0.5,-7.2,-2.8,26
1106,1/3/2010,8.2,5,-4.7,-6.1,-4.7,-1.8,-4.8,-3.4,28
1106,1/4/2010,8.2,5,-5.9,-7.3,-5.9,-3,-6.1,-4.7,28
1106,1/5/2010,8.5,5.3,-2.5,-4,-2.5,-1,-6.6,-3.3,31
1106,1/6/2010,8.7,5.3,-21.1,-21.9,-21.1,-1.2,-21.1,-6.8,31
1106,1/7/2010,8.7,5.3,-15.7,-17.5,-15.7,-15.4,-23.9,-19.6,31
1106,1/8/2010,8.7,5.3,-2.8,-4,-2.8,-2.4,-16.2,-9.3,31
1106,1/9/2010,9.2,5.5,1.8,1,1.8,3.1,-3.6,0.2,32
1106,1/10/2010,9.6,5.5,-1.4,-2.5,-1.4,2.3,-1.6,0.5,33
1106,1/11/2010,9.6,5.5,1.3,0.4,1.3,3.6,-1.9,0.8,32
1106,1/12/2010,9.6,5.5,4.9,4.3,4.9,5.9,1.3,3.8,32
1106,1/13/2010,9.6,5.5,-0.4,-1.6,-0.4,6.2,-0.4,2.9,31
1106,1/14/2010,9.6,5.5,-0.8,-1.9,-0.8,2.8,-1.1,0.5,31
1106,1/15/2010,9.5,5.5,-3.1,-4.3,-3.1,-0.4,-4.3,-2.2,31
1106,1/16/2010,9.5,5.5,0,-1.1,0,2.5,-3.2,0.2,31
1106,1/17/2010,9.5,5.5,-2.9,-3.8,-2.9,2.5,-3.8,-0.2,31
1106,1/18/2010,9.5,5.5,0.4,-0.6,0.4,3.4,-3,0.3,30
1106,1/19/2010,9.5,5.5,-4,-5.1,-4,2.3,-4.1,-1,30
1106,1/20/2010,9.5,5.5,-3.7,-4.9,-3.7,0.7,-4.3,-2.2,30
1106,1/21/2010,9.5,5.5,-6.1,-7.1,-6.1,-0.2,-7.7,-4.1,30
1106,1/22/2010,9.5,5.5,-6,-7,-6,0,-7,-4.3,30
1106,1/23/2010,9.8,5.7,-11,-12.4,-11,-4.8,-11,-6.8,32
1106,1/24/2010,10.9,5.7,-14,-15.5,-14,-11,-14.6,-13.9,37
1106,1/25/2010,11.2,5.8,-8.8,-10.3,-8.8,-8.2,-14.2,-10.3,38
1106,1/26/2010,11.3,5.9,-4.1,-5.6,-4.1,-3.8,-9.4,-6.5,38
1106,1/27/2010,11.3,5.9,-7.1,-8.6,-7.1,-2.2,-7.9,-5.2,37
1106,1/28/2010,11.3,5.9,-8.8,-10.1,-8.8,-2.3,-10.5,-7.8,37
1106,1/29/2010,11.3,5.9,-3,-4.1,-3,-1.7,-9.2,-4.5,37
1106,1/30/2010,11.4,6,-2,-3.2,-2,1.9,-3.9,-1.9,38
1106,1/31/2010,11.4,6,-8,-9.6,-8,-1.5,-8,-4,38
1106,2/1/2010,11.5,6,-6.2,-7.6,-6.2,-4.8,-11.6,-7.7,39
1106,2/2/2010,11.5,6,-5.8,-7.5,-5.8,-3.7,-6.2,-5.5,39
1106,2/3/2010,11.6,6.1,-4.2,-5.4,-4.2,-2.9,-6.1,-4.8,38
1106,2/4/2010,11.6,6.1,-4.3,-5.6,-4.3,0.8,-6.5,-3.3,38
1106,2/5/2010,11.6,6.1,-4.3,-5.5,-4.3,-0.5,-6.8,-4.2,38
1106,2/6/2010,11.7,6.2,-3,-4.2,-3,-0.6,-4.9,-3.2,39
1106,2/7/2010,11.8,6.2,-6,-7.2,-6,-0.6,-6.3,-3.5,39
1106,2/8/2010,11.8,6.2,-8.9,-10.4,-8.9,0.4,-9.1,-5.6,39
1106,2/9/2010,11.8,6.2,-7.7,-8.9,-7.7,-2.7,-11.8,-8.5,39
1106,2/10/2010,11.8,6.2,-8.3,-9.9,-8.3,-4.1,-9.8,-7.2,39
1106,2/11/2010,11.8,6.2,-6.8,-8.3,-6.8,-5.3,-9.2,-7.5,39
1106,2/12/2010,11.8,6.3,-3.6,-4.9,-3.6,-2.9,-7.6,-5.4,39
1106,2/13/2010,12.5,6.3,-2.8,-4.2,-2.8,-0.8,-3.8,-2.5,43
1106,2/14/2010,12.7,6.4,-5.3,-6.8,-5.3,-2.8,-5.4,-3.9,44
1106,2/15/2010,12.7,6.4,-2,-3.2,-2,0.1,-11,-4.3,43
1106,2/16/2010,12.8,6.5,-2.1,-3.4,-2.1,-0.3,-2.7,-1.9,42
1106,2/17/2010,13,6.5,-2.5,-3.8,-2.5,0.7,-3.8,-2,44
1106,2/18/2010,13,6.5,-8.9,-10.4,-8.9,-0.4,-8.9,-4.5,43
1106,2/19/2010,13,6.5,-10.1,-11.8,-10.1,-6.5,-12.1,-9.1,43
1106,2/20/2010,13.1,6.6,-12.5,-13.8,-12.5,-7.4,-13.1,-10.5,44
1106,2/21/2010,13.1,6.6,-16.8,-18,-16.8,-6.5,-16.8,-12.4,44
1106,2/22/2010,13.1,6.6,-10.9,-12.6,-10.9,-5.2,-18.5,-12.7,44
1106,2/23/2010,13.2,6.6,-6.2,-7.7,-6.2,-4.4,-11,-7.4,44
1106,2/24/2010,13.2,6.6,-0.7,-1.7,-0.7,0.9,-6.8,-2.5,44
1106,2/25/2010,13.2,6.6,-4,-5.2,-4,-0.6,-4.3,-2.3,43
1106,2/26/2010,13.2,6.6,-5.5,-6.7,-5.5,-0.4,-6.1,-3.6,43
1106,2/27/2010,13.2,6.6,-1.6,-2.6,-1.6,5.5,-8,-2.1,43
1106,2/28/2010,13.2,6.6,-1.7,-2.5,-1.7,5.6,-1.8,0.9,43
1106,3/1/2010,13.2,6.6,-2.7,-3.7,-2.7,2.9,-3.1,-0.6,43
1106,3/2/2010,13.2,6.6,0.9,0.1,0.9,8.2,-6.6,1.1,42
1106,3/3/2010,13.2,6.6,0.7,0,0.7,6.2,0.3,2.3,42
1106,3/4/2010,13.2,6.6,0.2,-0.9,0.2,5.6,-1.6,1.2,42
1106,3/5/2010,13.2,6.6,-0.6,-1.8,-0.6,6.6,-2,1.2,42
1106,3/6/2010,13.2,6.6,-0.7,-1.7,-0.7,3.6,-2.2,0,41
1106,3/7/2010,13.3,6.6,-0.7,-1.5,-0.7,7.6,-3.7,0.5,41
1106,3/8/2010,13.3,6.6,0.4,-0.4,0.4,7.2,-2.3,1.5,41
1106,3/9/2010,13.3,6.6,-1.2,-2.2,-1.2,6,-3.1,0.4,41
1106,3/10/2010,13.3,6.6,-5.1,-6.5,-5.1,-0.3,-5.1,-2.5,41
1106,3/11/2010,13.3,6.6,-10.3,-11.6,-10.3,-1.5,-11.2,-6.8,41
1106,3/12/2010,13.3,6.6,-3,-4.2,-3,1.7,-11.9,-4.8,41
1106,3/13/2010,13.3,6.6,0,-1,0,5.7,-3.5,0.7,41
1106,3/14/2010,13.4,6.7,-4.4,-5.8,-4.4,3.4,-4.4,-0.6,42
1106,3/15/2010,13.4,6.7,-3.7,-4.6,-3.7,3.4,-6.3,-2.1,42
1106,3/16/2010,13.4,6.8,4.2,3.9,4.2,9.6,-4.1,3.6,41
1106,3/17/2010,13.4,6.8,5.3,4.9,5.3,12.8,3.2,6.9,40
1106,3/18/2010,13.4,6.8,-2.1,-3.2,-2.1,9.1,-2.1,4.2,40
1106,3/19/2010,13.4,6.9,-6.6,-8.2,-6.6,1.3,-6.6,-3.9,40
1106,3/20/2010,13.7,7.1,-9.4,-10.9,-9.4,0.1,-12.1,-7.3,43
1106,3/21/2010,13.7,7.1,1,0.1,1,4.1,-10.2,-1.5,42
1106,3/22/2010,13.9,7.2,-1.4,-2.6,-1.4,7.5,-1.5,2.4,44
1106,3/23/2010,14.1,7.2,-3.9,-5.2,-3.9,1.6,-3.9,-2.1,44
1106,3/24/2010,14.2,7.2,-3.9,-4.8,-3.9,2.9,-6,-2.9,44
1106,3/25/2010,14.2,7.2,-2.9,-4,-2.9,5.3,-5.8,-0.7,44
1106,3/26/2010,14.2,7.2,-2.3,-3.6,-2.3,7.9,-3.4,0.6,43
1106,3/27/2010,14.6,7.3,-5.4,-6.7,-5.4,1.3,-5.4,-2.8,46
1106,3/28/2010,14.7,7.3,0.2,-0.7,0.2,5.1,-5.9,-0.5,45
1106,3/29/2010,14.7,7.3,2.1,1.3,2.1,7.3,-0.8,2.6,44
1106,3/30/2010,14.8,7.5,-0.2,-1.3,-0.2,6,-0.2,3.2,45
1106,3/31/2010,15.4,7.8,-5.2,-6.6,-5.2,-0.1,-5.3,-3.1,50
1106,4/1/2010,15.5,7.8,-7,-7.9,-7,1.9,-7.1,-4.6,50
1106,4/2/2010,15.6,7.8,-7.4,-8.8,-7.4,0.1,-7.8,-4.8,50
1106,4/3/2010,15.6,7.9,-4.9,-6.3,-4.9,1.5,-11.3,-4.6,49
1106,4/4/2010,15.7,7.9,-9.3,-10.5,-9.3,-2.3,-9.3,-5.9,50
1106,4/5/2010,15.8,7.9,-5.9,-7.2,-5.9,0.1,-9.9,-5.3,50
1106,4/6/2010,15.8,7.9,-4.1,-4.8,-4.1,2.9,-6.3,-2.2,49
1106,4/7/2010,15.9,8,-6,-7.3,-6,-1.5,-6.1,-4.1,51
1106,4/8/2010,16,8.1,0.3,-0.8,0.3,3.3,-7.5,-1.8,50
1106,4/9/2010,16.4,8.1,-9.7,-10.9,-9.7,7,-9.8,-2.1,53
1106,4/10/2010,16.6,8.1,-7.5,-8.9,-7.5,-1.2,-10.8,-6.4,52
1106,4/11/2010,16.6,8.1,-4.3,-5.6,-4.3,6.5,-9.1,-1.9,51
1106,4/12/2010,16.6,8.1,-4,-5.4,-4,-0.6,-8.9,-3.9,51
1106,4/13/2010,16.5,8.2,-1.9,-3.1,-1.9,6.1,-6.5,-1.1,50
1106,4/14/2010,17.4,8.5,-2.4,-3.8,-2.4,-1.8,-4.2,-2.7,56
1106,4/15/2010,18.5,8.6,-1.7,-2.7,-1.7,1.5,-2.5,-0.9,60
1106,4/16/2010,18.5,8.6,-2.2,-3.3,-2.2,9.1,-4.1,1.2,58
1106,4/17/2010,18.4,8.6,4.5,4,4.5,11.2,-3.2,4.1,55
1106,4/18/2010,18.2,8.8,3,2.6,3,14.8,1.5,7.1,53
1106,4/19/2010,17.9,8.8,3.7,3.3,3.7,13,1,6.3,50
1106,4/20/2010,17.5,8.8,3.6,2.9,3.6,13.2,2.1,6.7,49
1106,4/21/2010,16.7,8.8,3.3,2.8,3.3,12.6,2.6,6.7,47
1106,4/22/2010,15.2,8.8,4.8,4.2,4.8,11.6,2.4,6.5,45
1106,4/23/2010,14.8,8.9,2.6,1.8,2.6,14.6,2.6,7.3,42
1106,4/24/2010,15.1,8.9,0.9,0.2,0.9,6.7,-1.1,1.7,42
1106,4/25/2010,15.4,8.9,-3.8,-5,-3.8,9.2,-3.8,2,40
1106,4/26/2010,15.5,8.9,-4.3,-5.2,-4.3,2.9,-4.9,-2.5,41
1106,4/27/2010,15.5,9,-0.7,-1.8,-0.7,7.3,-5.8,0.4,40
1106,4/28/2010,14.7,9.1,2.4,1.7,2.4,11.1,-0.5,4.9,39
1106,4/29/2010,15.2,9.1,-3.6,-5,-3.6,2.6,-3.9,-1.2,40
1106,4/30/2010,18,9.2,-5.8,-7.2,-5.8,-3.5,-6,-4.8,53
1106,5/1/2010,18.7,9.4,-3.2,-4.4,-3.2,-1.7,-5.8,-3.9,54
1106,5/2/2010,18.9,9.4,-2.7,-4.2,-2.7,3.6,-3.2,-1.2,53
1106,5/3/2010,19.2,9.4,-3.2,-4.3,-3.2,2.1,-3.4,-1.6,53
1106,5/4/2010,20,9.6,-6.4,-7.8,-6.4,7.2,-6.4,-0.4,55
1106,5/5/2010,20.5,9.6,-6.1,-7.5,-6.1,-1.4,-7.3,-4.9,57
1106,5/6/2010,21,9.9,-7.2,-8.8,-7.2,2.3,-7.2,-5.2,60
1106,5/7/2010,21.4,10.3,-7.9,-9.4,-7.9,-3.2,-8,-6.4,62
1106,5/8/2010,21.5,10.3,-6.1,-7.4,-6.1,1.4,-8.6,-4.9,61
1106,5/9/2010,21.6,10.5,-1,-2.1,-1,5.5,-7.7,-1.8,60
1106,5/10/2010,21.6,10.5,-1.6,-2.6,-1.6,6.6,-2.8,0.4,58
1106,5/11/2010,21.6,10.7,-0.6,-1.7,-0.6,6.3,-2.2,0.9,58
1106,5/12/2010,21.8,10.9,-2.2,-3.3,-2.2,3,-2.2,-0.5,58
1106,5/13/2010,21.9,10.9,-2.3,-2.9,-2.3,4.2,-3.4,-0.2,59
1106,5/14/2010,21.6,10.9,4.3,3.9,4.3,10.1,-3.7,3.4,57
1106,5/15/2010,21.3,10.9,7.2,7.1,7.2,15.2,2.5,7.8,55
1106,5/16/2010,20.9,11,6.2,6.1,6.2,15.5,4.5,8.2,53
1106,5/17/2010,20.4,11,9,9.3,9,18.3,5.3,10.3,51
1106,5/18/2010,19.8,11,9,9,9,18.5,7.7,12,49
1106,5/19/2010,19,11.1,5.7,5.4,5.7,18.3,5.7,10.7,47
1106,5/20/2010,18.1,11.2,5.8,5.4,5.8,14,4,7.4,44
1106,5/21/2010,18,11.2,-2.3,-3.3,-2.3,8.8,-2.3,2.7,44
1106,5/22/2010,17.7,11.2,1.2,0.2,1.2,8.7,-3.6,2.5,44
1106,5/23/2010,17.8,11.3,-2.9,-4.4,-2.9,2.7,-3,-0.1,45
1106,5/24/2010,17.7,11.4,1.1,0.1,1.1,7.6,-4,1.1,43
1106,5/25/2010,18,11.9,0.3,-0.7,0.3,4.8,-1,0.8,46
1106,5/26/2010,18.1,11.9,1,0.3,1,7.8,-0.8,2.4,45
1106,5/27/2010,17.8,11.9,6.3,5.8,6.3,10.4,0.7,5.9,42
1106,5/28/2010,17,12.2,5.3,4.9,5.3,11.7,5.1,6.6,41
1106,5/29/2010,16.8,12.9,1.5,0.7,1.5,5.5,1.5,3.4,40
1106,5/30/2010,16.5,13,0.8,-0.1,0.8,4.5,-2.5,1,41
1106,5/31/2010,16.3,13.1,3.5,3,3.5,8.2,0.4,3.5,39
1106,6/1/2010,15.6,13.4,3.6,3,3.6,11.4,3.3,5.9,37
1106,6/2/2010,14.5,13.4,3.9,3.4,3.9,12.5,2.5,6.2,35
1106,6/3/2010,13.6,14,6.4,6,6.4,10.5,3.5,7,32
